"","rowname","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat","r","N2"
"652","lp__",-3.32917256623241,0.00810850079461287,0.770862057562528,-5.51882159301363,-3.52218573840409,-3.02719475066561,-2.82675794308343,-2.77312377766804,9037.99741022788,1.00019905402834,0.1,13
"653","CEchoices[1]",-2.59830429966129,0,0,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,2.0006001800542,0.999799979995999,0.1,14
"654","CEchoices[2]",0,NA,0,0,0,0,0,0,NA,NA,0.1,14
"655","CEchoices[3]",-0.466675344560465,0.0118247405612122,1.23443209981616,-1,-1,-1,-0.870160085627827,2.89360945446263,10898.1095961769,0.999986242676361,0.1,14
"656","lp__",-3.32917256623241,0.00810850079461287,0.770862057562528,-5.51882159301363,-3.52218573840409,-3.02719475066561,-2.82675794308343,-2.77312377766804,9037.99741022788,1.00019905402834,0.1,14
"657","CEchoices[1]",-2.59830429966129,0,0,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,2.0006001800542,0.999799979995999,0.1,15
"658","CEchoices[2]",0,NA,0,0,0,0,0,0,NA,NA,0.1,15
"659","CEchoices[3]",-0.449301576325934,0.0121297462447946,1.25656550954334,-1,-1,-1,-1,3.13707363080483,10731.6583688983,1.00001036960056,0.1,15
"660","lp__",-3.32917256623241,0.00810850079461287,0.770862057562528,-5.51882159301363,-3.52218573840409,-3.02719475066561,-2.82675794308343,-2.77312377766804,9037.99741022788,1.00019905402834,0.1,15
"661","CEchoices[1]",-2.59830429966129,0,0,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,2.0006001800542,0.999799979995999,0.1,16
"662","CEchoices[2]",0,NA,0,0,0,0,0,0,NA,NA,0.1,16
"663","CEchoices[3]",-0.441936602556793,0.0124055378689965,1.27956472124097,-1,-1,-1,-1,3.3613774413579,10638.8164902946,0.9999696933611,0.1,16
"664","lp__",-3.32917256623241,0.00810850079461287,0.770862057562528,-5.51882159301363,-3.52218573840409,-3.02719475066561,-2.82675794308343,-2.77312377766804,9037.99741022788,1.00019905402834,0.1,16
"665","CEchoices[1]",-2.59830429966129,0,0,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,2.0006001800542,0.999799979995999,0.1,17
"666","CEchoices[2]",0,NA,0,0,0,0,0,0,NA,NA,0.1,17
"667","CEchoices[3]",-0.43187050641227,0.0126327755594359,1.30175217621096,-1,-1,-1,-0.870160085627827,3.56874745611932,10618.3995787925,0.999996371988369,0.1,17
"668","lp__",-3.32917256623241,0.00810850079461287,0.770862057562528,-5.51882159301363,-3.52218573840409,-3.02719475066561,-2.82675794308343,-2.77312377766804,9037.99741022788,1.00019905402834,0.1,17
"669","CEchoices[1]",-2.59830429966129,0,0,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,2.0006001800542,0.999799979995999,0.1,18
"670","CEchoices[2]",0,NA,0,0,0,0,0,0,NA,NA,0.1,18
"671","CEchoices[3]",-0.420649374818342,0.0128731618993414,1.32215516605735,-1,-1,-1,-1,3.76107151153248,10548.589454237,0.999982467463487,0.1,18
"672","lp__",-3.32917256623241,0.00810850079461287,0.770862057562528,-5.51882159301363,-3.52218573840409,-3.02719475066561,-2.82675794308343,-2.77312377766804,9037.99741022788,1.00019905402834,0.1,18
"673","CEchoices[1]",-2.59830429966129,0,0,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,2.0006001800542,0.999799979995999,0.1,19
"674","CEchoices[2]",0,NA,0,0,0,0,0,0,NA,NA,0.1,19
"675","CEchoices[3]",-0.415873046869499,0.0131008197009847,1.33479120218827,-1,-1,-1,-1,3.9399618090959,10380.7738898845,0.999982055607575,0.1,19
"676","lp__",-3.32917256623241,0.00810850079461287,0.770862057562528,-5.51882159301363,-3.52218573840409,-3.02719475066561,-2.82675794308343,-2.77312377766804,9037.99741022788,1.00019905402834,0.1,19
"677","CEchoices[1]",-2.59830429966129,0,0,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,2.0006001800542,0.999799979995999,0.1,20
"678","CEchoices[2]",0,NA,0,0,0,0,0,0,NA,NA,0.1,20
"679","CEchoices[3]",-0.407585455624793,0.0133141443623203,1.34929120889035,-1,-1,-1,-0.870160085627827,4.10680422497254,10270.3408798332,1.00003384967501,0.1,20
"680","lp__",-3.32917256623241,0.00810850079461287,0.770862057562528,-5.51882159301363,-3.52218573840409,-3.02719475066561,-2.82675794308343,-2.77312377766804,9037.99741022788,1.00019905402834,0.1,20
"681","CEchoices[1]",-2.59830429966129,0,0,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,2.0006001800542,0.999799979995999,0.1,21
"682","CEchoices[2]",0,NA,0,0,0,0,0,0,NA,NA,0.1,21
"683","CEchoices[3]",-0.398328052415354,0.0134766656049078,1.36505762577815,-1,-1,-1,-0.616033090458907,4.26279726211192,10259.7567968318,1.00003834929263,0.1,21
"684","lp__",-3.32917256623241,0.00810850079461287,0.770862057562528,-5.51882159301363,-3.52218573840409,-3.02719475066561,-2.82675794308343,-2.77312377766804,9037.99741022788,1.00019905402834,0.1,21
"685","CEchoices[1]",-2.59830429966129,0,0,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,2.0006001800542,0.999799979995999,0.1,22
"686","CEchoices[2]",0,NA,0,0,0,0,0,0,NA,NA,0.1,22
"687","CEchoices[3]",-0.396152424442085,0.0141610806291554,1.36229581070254,-1,-1,-1,-1,4.40898312486551,9254.4380187817,1.00055095055083,0.1,22
"688","lp__",-3.32829315340585,0.00895207167969385,0.762080511852671,-5.48578132392691,-3.52380578358387,-3.03442987293304,-2.830413056012,-2.77310041654965,7246.93906830958,1.00050964820012,0.1,22
"689","CEchoices[1]",-2.59830429966129,0,0,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,2.0006001800542,0.999799979995999,0.1,23
"690","CEchoices[2]",0,NA,0,0,0,0,0,0,NA,NA,0.1,23
"691","CEchoices[3]",-0.419532210394452,0.0137249531912659,1.34082888399962,-1,-1,-1,-0.870160085627827,3.41472849756321,9543.87999549195,1.00033815769942,0.1,23
"692","lp__",-3.32699189220562,0.00891108753086423,0.76709071981084,-5.50783763535562,-3.51933223891657,-3.02425127753798,-2.82778182169703,-2.77317120090576,7410.23597698474,1.00077299414844,0.1,23
"693","CEchoices[1]",-2.59830429966129,0,0,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,2.0006001800542,0.999799979995999,0.1,24
"694","CEchoices[2]",0,NA,0,0,0,0,0,0,NA,NA,0.1,24
"695","CEchoices[3]",-0.41323987155852,0.0142214852890829,1.36344182542702,-1,-1,-1,-1,4.67546602952195,9191.43482632543,1.0005252213909,0.1,24
"696","lp__",-3.32806134241266,0.0100804438474388,0.788136598110051,-5.55519483696903,-3.5048082276607,-3.02544028243662,-2.82873364082183,-2.77315153849862,6112.84917603267,1.00058885313591,0.1,24
"697","CEchoices[1]",-2.59830429966129,0,0,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,2.0006001800542,0.999799979995999,0.1,25
"698","CEchoices[2]",0,NA,0,0,0,0,0,0,NA,NA,0.1,25
"699","CEchoices[3]",-0.389693209641987,0.0147740970783972,1.40037314991197,-1,-1,-1,-1,3.714308683288,8984.32913579819,1.00042678517029,0.1,25
"700","lp__",-3.33881457726237,0.00988700250931708,0.788001955388316,-5.57815414499642,-3.52911458408603,-3.02824918771347,-2.82821811833267,-2.77314180547334,6352.21664670832,1.00012911601769,0.1,25
"701","CEchoices[1]",-2.59830429966129,0,0,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,2.0006001800542,0.999799979995999,0.1,26
"702","CEchoices[2]",0,NA,0,0,0,0,0,0,NA,NA,0.1,26
"703","CEchoices[3]",-0.368375961833296,0.0146442526462776,1.41413802489455,-1,-1,-1,-0.870160085627827,3.85210445844041,9325.00717766988,1.00009487075659,0.1,26
"704","lp__",-3.34218056196227,0.00897058238400162,0.796068697315116,-5.57636061923795,-3.53343568968309,-3.03525775747962,-2.82979805034753,-2.77311873725493,7875.16779783746,1.00018315438864,0.1,26
"705","CEchoices[1]",-2.59830429966129,0,0,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,2.0006001800542,0.999799979995999,0.1,27
"706","CEchoices[2]",0,NA,0,0,0,0,0,0,NA,NA,0.1,27
"707","CEchoices[3]",-0.375101242891426,0.0148778712839334,1.41835542734328,-1,-1,-1,-0.665725589258556,3.98275214661706,9088.42349044213,1.00002567382901,0.1,27
"708","lp__",-3.34241092594887,0.00879339169198037,0.786456226729131,-5.59510783824869,-3.54156038221876,-3.03440170452116,-2.83224852406058,-2.773238397578,7999.01061394319,0.999947584452756,0.1,27
"709","CEchoices[1]",-2.59830429966129,0,0,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,2.0006001800542,0.999799979995999,0.1,28
"710","CEchoices[2]",0,NA,0,0,0,0,0,0,NA,NA,0.1,28
"711","CEchoices[3]",-0.390016745465164,0.0148127456824745,1.39466824048016,-1,-1,-1,-1,4.10680422497254,8864.83566847913,0.999873548041381,0.1,28
"712","lp__",-3.32828522488646,0.00891121847270443,0.767119119065582,-5.50556452669353,-3.51248203156479,-3.02894813306905,-2.83006233554288,-2.77313763863692,7410.56688388297,0.999959096019057,0.1,28
"713","CEchoices[1]",-2.59830429966129,0,0,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,2.0006001800542,0.999799979995999,0.1,29
"714","CEchoices[2]",0,NA,0,0,0,0,0,0,NA,NA,0.1,29
"715","CEchoices[3]",-0.367036335089859,0.0149007003657802,1.42940584611358,-1,-1,-1,-0.870160085627827,4.224756719053,9202.32875773283,1.00009681555069,0.1,29
"716","lp__",-3.33441462940518,0.00970729230635173,0.783046574426182,-5.57377219580208,-3.52023785093759,-3.02851723054663,-2.82868648821088,-2.77308322414559,6506.97253113426,1.00027881162934,0.1,29
"717","CEchoices[1]",-2.59830429966129,0,0,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,-2.59830429966129,2.0006001800542,0.999799979995999,0.1,30
"718","CEchoices[2]",0,NA,0,0,0,0,0,0,NA,NA,0.1,30
"719","CEchoices[3]",-0.358485459785592,0.0151832058932397,1.43908905943127,-1,-1,-1,-0.683932987490237,4.33705633895517,8983.55808767172,1.00002940009943,0.1,30
"720","lp__",-3.33466333719617,0.00835088741351772,0.754545475283746,-5.48894381431774,-3.54098750197272,-3.0421457155576,-2.83106593024455,-2.77318609521869,8164.04859590048,1.00006336177474,0.1,30
