"","par","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"69","nu[12]",68.1243539284118,9.0951897033753,465.662074513802,4.51639813765496,15.0415976856125,28.2226896427207,53.5729629683008,257.34700581918,2621.30896953606,1.00022559342527
"70","nu[13]",78.7369694211555,5.53526538920299,331.96330398065,7.180530541168,18.4185486123795,32.1035646661113,61.6310620631389,344.259068653573,3596.69209780449,0.999908018989011
"71","nu[14]",100.905478579633,35.1377725824234,2216.98052981802,3.5542838609783,15.2911326106775,28.9603765707878,55.6285952429393,290.176345604463,3980.84531776233,1.00000657557948
"72","nu[15]",77.5856750239952,8.53968650371823,428.795717282712,5.15697211090558,16.9235315597718,30.6451782844665,59.3682169620654,309.102136086999,2521.25645154444,0.999944024269329
"73","nu[16]",95.4998173340842,23.0707991544149,1453.20961700838,6.79341712844991,17.5225168335159,31.5724668683326,62.7948021249461,314.560062393566,3967.63077045626,1.0000142962028
"74","nu[17]",65.5749353477131,3.16844978886822,184.071888235549,5.36010374208685,16.3351939150484,29.9286916041454,58.893327904941,308.62678332033,3375.05827934355,0.999459765134247
"75","nu[18]",60.7696753950257,2.74741613144095,169.111072322536,5.75202671048928,16.6236726535768,30.655057756832,58.2146267508291,263.752725691776,3788.74345388268,1.00066454880065
"76","nu[19]",66.7667076554439,4.76433902657437,302.053304228931,4.43567173913002,16.0483974949913,29.2306412430215,57.0829309321527,284.898860814594,4019.4059026435,0.999671176840098
"77","nu[20]",69.929132165084,6.86650503681396,388.16277995948,5.79353166144175,16.667274895328,30.0818888715037,59.434285126618,304.763247017282,3195.62855469533,1.00002166094189
"78","nu[21]",67.4817858532438,5.55968276354828,314.760959336646,6.31093824035352,17.3609403175744,30.6259046839533,58.6456021807024,307.549061164939,3205.24844264729,1.00056878483026
"79","nu[22]",71.4841747077979,9.15128356323033,528.018798819566,6.42889058052728,17.2382080353256,31.8573727377323,60.8530201591137,285.469670316001,3329.16058502134,1.00016422328467
"80","nu[23]",77.1538626785246,7.31050610098747,414.073300318851,7.09654673877201,17.8758671792254,31.2651261193813,60.4032154477156,302.93927078048,3208.18621147917,1.00161381193685
"81","nu[24]",74.9944171670997,8.88219477452613,537.450213507145,5.33168458529832,16.5095005099702,30.1405405545345,58.8120715458358,292.033548358173,3661.30488144192,1.0001753339887
"82","nu[25]",68.5521241679892,5.57925405863901,317.278992897497,5.7721173167712,16.5461118465057,30.6657658230896,59.910190836174,292.540168266629,3233.92810453249,1.00008284802193
"83","nu[26]",64.5051403359628,2.96252913516279,180.50161884477,5.18761983454862,15.7945755409381,29.1708396504125,58.0351138985813,316.35648726534,3712.24766088766,0.999870408457715
"84","nu[27]",73.9687124423663,10.0525174100594,629.677207133944,5.72733988315796,16.6963076605202,29.9500509410681,57.8418964238905,283.761178233178,3923.61402614547,0.999786143795261
"85","nu[28]",69.8300832776317,7.09033999052202,306.954334753191,5.85690097661735,17.2004988360954,31.0941640514121,59.4159149317499,289.605819142908,1874.18915412094,1.00009202027789
"86","nu[29]",71.0216627537542,6.12420940352548,330.026302966038,6.01523484577087,16.614841866495,29.9175356914764,56.73729757179,277.33224659887,2904.00289322942,1.00006781239312
"87","nu[30]",64.0512478290887,3.85540550403067,234.094222834639,3.44112192927036,15.1897521009276,28.8931167394095,57.800701819005,281.666461893469,3686.72943046904,1.00091053505237
"88","nu[31]",76.5873308292434,9.23574462270204,572.396991795304,5.20060574497989,16.0924298099462,29.8751883253726,59.2301760513622,278.39520720017,3841.05790095375,1.00025258904062
"89","nu[32]",65.823566629859,3.77823802831536,238.826067066184,5.56870934372538,16.2285929715732,29.9467524295078,57.3350159466102,284.441297041897,3995.62593885531,0.999918577233121
"90","nu[33]",66.2524683621634,4.33094023654595,264.504792635337,5.98930086077936,16.9447297903551,30.7527957060984,58.3451253728136,294.560629772823,3729.94741691071,0.999795500698946
"91","nu[34]",69.4613658980121,5.03944625810045,263.199445323124,6.84507755304981,18.0602147709366,31.7692437375861,62.3271176993371,298.783482276682,2727.74835856997,1.00026330664237
"92","nu[35]",67.227351475837,4.74062768666773,301.537405456823,6.20948608873436,17.1254931686877,30.3123224261824,60.1712459102985,288.829660471714,4045.85850458102,1.0002153362121
"93","nu[36]",69.8609408378678,4.54839984259964,262.028500964603,6.49992698249527,17.6551583314473,31.4585176065119,61.2309969458761,296.833731620506,3318.79015376248,0.999536059721194
"94","nu[37]",74.3254043683019,9.57068358561593,556.125960278103,4.92704259530962,15.5520603636453,28.622160242361,56.84752948238,298.500350703717,3376.45076005042,1.00027274473473
"95","nu[38]",64.3039188444923,5.05574226388807,306.532933991816,3.14103121188458,14.6556755086987,27.8708076965784,54.0631094875105,279.722124840033,3676.07558270422,0.999595716259636
"96","nu[39]",62.6739514255759,4.86180935307797,302.376381631344,5.36670568018887,16.1564873365068,29.876797150257,56.5245471956167,258.238650904138,3868.11949517881,0.999873828644015
"97","nu[40]",63.5852886797451,3.23416014400155,185.930817807921,6.29656659106096,17.1049361271088,30.8038975422788,60.2552799831308,275.906489256317,3305.06281093242,1.00069655389594
